A_deg_centrality,A_in_deg_centrality,A_out_deg_centrality,A_eigen_centrality,A_between_centrality,A_constraint_centrality,A_effective_net_size,A_hubs_centrality,A_author_centrality,B_deg_centrality,B_in_deg_centrality,B_out_deg_centrality,B_eigen_centrality,B_between_centrality,B_constraint_centrality,B_effective_net_size,B_hubs_centrality,B_author_centrality,class
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07334077089019511,0.0012159051643459173,0.03406813627254509,36.6125,0.0,0.00799457835024199,0.07414829659318636,0.04208416833667334,0.03206412825651302,0.06987111009725398,0.0011053453185104342,0.03206412825651302,29.905405405405407,0.00514321826334086,0.002014009688530471,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07334077089019511,0.0012159051643459173,0.03406813627254509,36.6125,0.0,0.00799457835024199,0.08817635270541081,0.0501002004008016,0.038076152304609215,0.08235454537648802,0.0016654760092898234,0.038076152304609215,39.23863636363638,0.0028793965281740186,0.006459168711344,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07334077089019511,0.0012159051643459173,0.03406813627254509,36.6125,0.0,0.00799457835024199,0.08416833667334668,0.03607214428857715,0.04809619238476953,0.06056991738566308,0.0021408697221964494,0.04809619238476953,37.33333333333333,0.006961725865137122,0.0008899911086860811,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07334077089019511,0.0012159051643459173,0.03406813627254509,36.6125,0.0,0.00799457835024199,0.08416833667334668,0.044088176352705406,0.04008016032064128,0.0770149745378665,0.0012183219493596433,0.04008016032064128,34.297619047619044,0.005425451917870358,0.0041630694127244815,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07334077089019511,0.0012159051643459173,0.03406813627254509,36.6125,0.0,0.00799457835024199,0.06212424849699398,0.028056112224448895,0.03406813627254509,0.05235477353984144,0.001297279265578565,0.03406813627254509,26.16129032258064,0.0024897016625040737,0.0030088694112924887,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07334077089019511,0.0012159051643459173,0.03406813627254509,36.6125,0.0,0.00799457835024199,0.07615230460921843,0.03607214428857715,0.04008016032064128,0.05863056100433589,0.0013815400199448122,0.04008016032064128,32.368421052631575,0.0076601865901678124,0.002184033139992463,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07334077089019511,0.0012159051643459173,0.03406813627254509,36.6125,0.0,0.00799457835024199,0.09819639278557113,0.04609218436873747,0.052104208416833664,0.07306883080334126,0.002348150765321447,0.052104208416833664,42.59183673469387,0.007477735242833255,0.0030091316802391887,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.07014028056112225,0.03607214428857715,0.03406813627254509,0.055776079587901185,0.00130111312611755,0.03406813627254509,30.7,0.0011323164394890822,0.003065686302048072,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.08617234468937875,0.04008016032064128,0.04609218436873747,0.06263599964434562,0.0015433419887905526,0.04609218436873747,37.67441860465116,0.007233082914568783,0.003259851079978919,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.08016032064128256,0.04208416833667334,0.038076152304609215,0.0688558720361075,0.0012892534052667197,0.038076152304609215,32.01249999999999,0.007089421515259199,0.0020734723832656924,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.09218436873747494,0.05611222444889779,0.03607214428857715,0.09233920703576483,0.0030578982814725496,0.03607214428857715,38.8695652173913,0.0044633169501090844,0.0032941623722202327,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.11422845691382764,0.06012024048096192,0.05410821643286573,0.10441863816795902,0.00269934618634134,0.05410821643286573,46.82456140350877,0.0061148265138713225,0.004061910516629959,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.08617234468937875,0.044088176352705406,0.04208416833667334,0.07021395764721855,0.0013509148934810733,0.04208416833667334,37.53488372093024,0.00824898341195634,0.004615424819907343,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.0781563126252505,0.04008016032064128,0.038076152304609215,0.0613156958821527,0.0011629249067980844,0.038076152304609215,32.56410256410256,0.005863132416343927,0.0020408543603130033,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.0781563126252505,0.038076152304609215,0.04008016032064128,0.06122199148890155,0.0011085933574001305,0.04008016032064128,32.12820512820512,0.005318574992993918,0.004413658192370081,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.06813627254509018,0.03206412825651302,0.03607214428857715,0.05185335321487448,0.0013802458844850405,0.03607214428857715,30.470588235294105,0.005828763386593524,0.0015617316861765568,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.0781563126252505,0.04609218436873747,0.03206412825651302,0.07693573067715069,0.001488654441290913,0.03206412825651302,35.66666666666666,0.004934096672593452,0.0025755346822308534,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.08016032064128256,0.044088176352705406,0.03607214428857715,0.07317723435871043,0.0015033886864236716,0.03607214428857715,36.1,0.0025454810295386598,0.0056928917869519865,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.09819639278557113,0.06613226452905811,0.03206412825651302,0.10401801449910114,0.004579975881154101,0.03206412825651302,43.25510204081633,0.0030477029129538234,0.0022784241541393482,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.0721442885771543,0.03206412825651302,0.04008016032064128,0.04830814369721854,0.002365543249932365,0.04008016032064128,30.430555555555564,0.004543967717595706,0.0032103921935297155,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.08416833667334668,0.03607214428857715,0.04809619238476953,0.055409503081205784,0.0016460836711496266,0.04809619238476953,38.71428571428571,0.007283181699893048,0.0015989916905632718,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.0781563126252505,0.03607214428857715,0.04208416833667334,0.059945489073955666,0.0012441029122832804,0.04208416833667334,34.20512820512819,0.004296266010294474,0.007433443192951452,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.09418837675350701,0.0501002004008016,0.044088176352705406,0.0770746229145957,0.0019325044781530298,0.044088176352705406,41.617021276595764,0.0021561977200971957,0.008644992130514078,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.09018036072144288,0.03607214428857715,0.05410821643286573,0.06024142907205339,0.0016993446486150844,0.05410821643286573,39.099999999999994,0.004899836398455063,0.002962333417699012,1
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.07014028056112225,0.03607214428857715,0.03406813627254509,0.06276972959787414,0.0012491417777975658,0.03406813627254509,30.47142857142857,0.002458408589016176,0.006315040182222721,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.058116232464929855,0.04609218436873747,0.012024048096192383,0.07618347792986734,0.0004761808174056178,0.012024048096192383,25.724137931034484,0.0011203642675865148,0.00861088009452345,0
0.07414829659318636,0.03406813627254509,0.04008016032064128,0.05309103035779271,0.0010590200336648157,0.04008016032064128,30.608108108108105,0.0023033132245921717,0.006180831963999018,0.06412825651302605,0.026052104208416832,0.038076152304609215,0.042315317137561245,0.000692890664851135,0.038076152304609215,27.28125,0.006441319142129479,0.0036522117852462598,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.08617234468937875,0.04609218436873747,0.04008016032064128,0.07248627860876561,0.0015249784438234743,0.04008016032064128,38.90697674418606,0.004733958558885387,0.002118616878370524,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.07014028056112225,0.03607214428857715,0.03406813627254509,0.062226233720037404,0.001100812274537787,0.03406813627254509,31.399999999999995,0.004668529037881155,0.0019861790810786067,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.06613226452905811,0.028056112224448895,0.038076152304609215,0.04577099433655442,0.00322866765137399,0.038076152304609215,29.515151515151512,0.0016124562727635116,0.005069422298084045,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.06212424849699398,0.026052104208416832,0.03607214428857715,0.04235484980943594,0.0006245372496329865,0.03607214428857715,26.048387096774192,0.0035545327752300984,0.004812656084926327,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.0781563126252505,0.04609218436873747,0.03206412825651302,0.07693573067715069,0.001488654441290913,0.03206412825651302,35.66666666666666,0.004934096672593452,0.0025755346822308534,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.06412825651302605,0.04008016032064128,0.024048096192384766,0.06805747995896609,0.0010266569297767252,0.024048096192384766,27.921875,0.002029682101342006,0.0036158652752138302,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.08416833667334668,0.044088176352705406,0.04008016032064128,0.07284326179846519,0.0016441630576872585,0.04008016032064128,37.33333333333333,0.0028291680628074393,0.005411255946193614,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.09018036072144288,0.04008016032064128,0.0501002004008016,0.06055454489257188,0.001686649962796244,0.0501002004008016,39.53333333333333,0.0006985769105247418,0.006430412522552886,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.08216432865731463,0.038076152304609215,0.044088176352705406,0.05259051717616551,0.007832803977879456,0.044088176352705406,34.98780487804879,0.0026063324386756325,0.005151819612257857,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.06613226452905811,0.038076152304609215,0.028056112224448895,0.06803092973787037,0.0008856846606494815,0.028056112224448895,29.0,0.002718058987985932,0.0055525766652161235,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.05611222444889779,0.024048096192384766,0.03206412825651302,0.038809854313808935,0.0007618062548507326,0.03206412825651302,24.607142857142858,0.0,0.002911216701642307,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.09218436873747494,0.044088176352705406,0.04809619238476953,0.06972978611459638,0.001918027076399546,0.04809619238476953,38.793478260869556,0.004848042207260275,0.0031452414734421574,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.09819639278557113,0.04609218436873747,0.052104208416833664,0.07306883080334126,0.002348150765321447,0.052104208416833664,42.59183673469387,0.007477735242833255,0.0030091316802391887,0
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.08416833667334668,0.0501002004008016,0.03406813627254509,0.08177672607106976,0.0036068124529933985,0.03406813627254509,34.63095238095237,0.005709606605984211,0.0016840730861599463,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.08216432865731463,0.04208416833667334,0.04008016032064128,0.06775299260168396,0.0016510194833487639,0.04008016032064128,35.9390243902439,0.0019360630878165778,0.005752449487278981,1
0.08016032064128256,0.04609218436873747,0.03406813627254509,0.07908512254615953,0.0015588284882141587,0.03406813627254509,35.474999999999994,0.0033291174835319627,0.003239710352939779,0.06412825651302605,0.03607214428857715,0.028056112224448895,0.06167029825790695,0.0007451526078449981,0.028056112224448895,26.765625,0.004766338251220812,0.00066285593979728,1
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.1002004008016032,0.04809619238476953,0.052104208416833664,0.0751806015205458,0.004150125756652013,0.052104208416833664,43.910000000000004,0.004223228527246108,0.007726144707439684,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.0721442885771543,0.04008016032064128,0.03206412825651302,0.06826709297423245,0.0011526778138557922,0.03206412825651302,32.30555555555556,0.004210156773635096,0.0044441394260251845,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.08617234468937875,0.04208416833667334,0.044088176352705406,0.06746259555443271,0.0017980671994368895,0.044088176352705406,36.674418604651166,0.00242183236235528,0.006379634951504103,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.0781563126252505,0.03006012024048096,0.04809619238476953,0.052361269624122145,0.0031509593039166675,0.04809619238476953,34.935897435897424,0.006189696480871987,0.0016067517088712744,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.06813627254509018,0.03206412825651302,0.03607214428857715,0.05185335321487448,0.0013802458844850405,0.03607214428857715,30.470588235294105,0.005828763386593524,0.0015617316861765568,1
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.07014028056112225,0.03607214428857715,0.03406813627254509,0.06246277422306734,0.0014950269611770377,0.03406813627254509,31.81428571428571,0.0016455795427679975,0.004571566607641855,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.08416833667334668,0.03607214428857715,0.04809619238476953,0.055409503081205784,0.0016460836711496266,0.04809619238476953,38.71428571428571,0.007283181699893048,0.0015989916905632718,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.08216432865731463,0.038076152304609215,0.044088176352705406,0.05259051717616551,0.007832803977879456,0.044088176352705406,34.98780487804879,0.0026063324386756325,0.005151819612257857,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.09418837675350701,0.05410821643286573,0.04008016032064128,0.0884734660059042,0.001655638237481534,0.04008016032064128,40.56382978723406,0.005163956313631046,0.005029198280456062,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.08416833667334668,0.044088176352705406,0.04008016032064128,0.07284326179846519,0.0016441630576872585,0.04008016032064128,37.33333333333333,0.0028291680628074393,0.005411255946193614,1
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.0721442885771543,0.03006012024048096,0.04208416833667334,0.05135455861889791,0.0010511918361977804,0.04208416833667334,32.77777777777778,0.007454052409768768,0.0014897546107057412,1
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.05410821643286573,0.028056112224448895,0.026052104208416832,0.051593306084382624,0.001180170269609001,0.026052104208416832,24.240740740740744,0.000778954375298904,0.005301890225630253,1
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.09418837675350701,0.0501002004008016,0.044088176352705406,0.07987424448508273,0.0021868960492003454,0.044088176352705406,41.042553191489375,0.0031470464729443674,0.008472392889679204,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.08817635270541081,0.044088176352705406,0.044088176352705406,0.07290373295954862,0.0022778276030818887,0.044088176352705406,38.06818181818183,0.004059074179285177,0.002976525424413482,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.06813627254509018,0.044088176352705406,0.024048096192384766,0.07326073163529423,0.0011016229928140849,0.024048096192384766,28.75,0.0007098670460027725,0.006994938978397874,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.07615230460921843,0.038076152304609215,0.038076152304609215,0.06109897482091363,0.0014273643608587441,0.038076152304609215,32.723684210526315,0.0036067941653938024,0.0023051294802882817,0
0.06412825651302605,0.03006012024048096,0.03406813627254509,0.04889305582971168,0.0015734164510044421,0.03406813627254509,29.5625,0.005281235089604283,0.002720459160899664,0.09418837675350701,0.04809619238476953,0.04609218436873747,0.08194922428506585,0.0017257527103481604,0.04609218436873747,40.50000000000003,0.002252789692973422,0.009133459265027838,1
0.002004008016032064,0.0,0.002004008016032064,2.1371854858465814e-12,0.0,0.002004008016032064,1.0,0.0,0.0,0.002004008016032064,0.002004008016032064,0.0,1.923466937261923e-11,0.0,0.0,,0.0,0.0,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.08416833667334668,0.044088176352705406,0.04008016032064128,0.0770149745378665,0.0012183219493596433,0.04008016032064128,34.297619047619044,0.005425451917870358,0.0041630694127244815,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.06613226452905811,0.03006012024048096,0.03607214428857715,0.05095275992332268,0.0010242629737031322,0.03607214428857715,28.469696969696972,0.0063520630259082085,0.0026427844141386327,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.08617234468937875,0.04208416833667334,0.044088176352705406,0.06848959949702939,0.0016953075540760718,0.044088176352705406,37.03488372093024,0.006177896952129199,0.0019685061903832583,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.0781563126252505,0.04609218436873747,0.03206412825651302,0.07641702633688494,0.0015477860206282925,0.03206412825651302,33.038461538461526,0.0047850272864308156,0.0003060732451768231,0
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.07615230460921843,0.038076152304609215,0.038076152304609215,0.06109897482091363,0.0014273643608587441,0.038076152304609215,32.723684210526315,0.0036067941653938024,0.0023051294802882817,0
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.07414829659318636,0.03607214428857715,0.038076152304609215,0.05766966613523179,0.0018485480173459994,0.038076152304609215,32.40540540540541,0.0,0.005327359692995557,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.08617234468937875,0.038076152304609215,0.04809619238476953,0.05136859954284653,0.008217328534680894,0.04809619238476953,36.197674418604656,0.001203641029438423,0.0052483353771839904,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.09418837675350701,0.05611222444889779,0.038076152304609215,0.09302200972228708,0.0021732696592786623,0.038076152304609215,39.648936170212785,0.005934050221498539,0.00541412845311668,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.08817635270541081,0.044088176352705406,0.044088176352705406,0.06760595769608668,0.001692404554617184,0.044088176352705406,38.48863636363637,0.007401806985898271,0.0027867328895625205,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.06613226452905811,0.038076152304609215,0.028056112224448895,0.06216174074773988,0.0009525351200502746,0.028056112224448895,29.181818181818176,0.00423113220688453,0.00488748248463345,0
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.09018036072144288,0.04008016032064128,0.0501002004008016,0.06055454489257188,0.001686649962796244,0.0501002004008016,39.53333333333333,0.0006985769105247418,0.006430412522552886,1
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.08617234468937875,0.044088176352705406,0.04208416833667334,0.06891191942413066,0.001543926838971479,0.04208416833667334,37.93023255813953,0.006103780175536697,0.0031524315001167044,0
0.08016032064128256,0.04208416833667334,0.038076152304609215,0.07229538550251294,0.0012486915599435643,0.038076152304609215,34.7125,0.0,0.008142783123261166,0.06813627254509018,0.04008016032064128,0.028056112224448895,0.0635673105661056,0.0010208518387451414,0.028056112224448895,30.29411764705882,0.004774092218265979,0.00421094152541336,1
